name	x	y
leek	1355.147074	374.8572473
lentil	1394.056354	702.7465255
barley	1033.090149	557.0251839
turnip	1131.69663	239.8299312
parsnip	1142.803177	154.5580971
bacon	1952.587606	381.8467621
rye_flour	734.4769964	222.9404404
squid	1342.904613	1234.712551
seaweed	1023.889694	1228.985902
wasabi	1099.57659	967.1162978
red_bean	898.7793287	1132.339994
mushroom	1779.423513	273.4499017
porcini	1389.810569	272.9006341
starch	1406.433178	930.1010053
honey	1041.971078	982.0302297
pork	1089.29511	1026.665037
wine	1423.359815	793.3319003
octopus	1024.876471	1101.727939
mackerel	1149.513487	1347.06752
chickpea	1468.523976	851.8886983
pork_sausage	1625.373679	476.8710598
feta_cheese	1467.443314	745.3960076
broccoli	1977.622726	193.3781221
romano_cheese	1643.683878	186.1387663
sour_milk	636.9163977	207.6656499
lime	622.2960881	1160.230406
shallot	1319.052445	503.0933989
savory	1204.173513	102.7798746
cheddar_cheese	1864.42735	154.7716259
ham	1590.180581	112.934358
cream_cheese	133.8990748	531.3237032
coconut	457.304894	817.3197764
date	357.9001136	367.5818352
meat	1426.988645	496.2831065
sweet_potato	888.111109	177.5504143
clove	844.67289	619.8085401
cranberry	181.5635604	874.8084159
grape	609.038568	825.2576436
almond	432.587712	333.0036901
cherry	416.9619826	586.9737889
apricot	504.3753149	260.7578876
pistachio	725.4321316	466.0277822
rose	666.6187395	532.887489
orange_flower	575.2915025	428.4632571
avocado	882.9635807	1195.748016
mango	746.5947565	1132.509062
tarragon	1297.844466	571.814594
clam	1369.674015	1003.763177
scallop	1324.607005	694.9150999
saffron	1139.874087	602.3157063
veal	1330.481332	311.7822029
mussel	1285.275592	756.396868
bean	1906.286419	599.6080419
wood	996.016699	641.0708823
pork_liver	860.4031756	1067.701145
currant	580.4656549	333.7005463
cereal	607.2665498	504.0899521
citrus	615.7793525	585.3493563
angelica	525.8151074	371.562898
lamb	1228.960124	511.0754556
palm	931.1353285	754.2676786
red_algae	1423.418696	1289.420941
holy_basil	1258.789895	1241.939296
lettuce	1223.569154	892.2013117
dill	1179.981392	825.7850687
mint	1061.947805	808.1257939
shellfish	1300.520412	1030.345261
sumac	1263.899897	954.8921518
pimento	1282.953337	656.385135
pineapple	335.4573606	1015.116685
banana	466.2077028	1083.296168
rum	468.3088	929.7173262
orange	368.2665063	745.3768928
orange_juice	262.8114814	944.9540714
gelatin	283.634837	836.9172599
brandy	519.5945256	477.5285006
mandarin	540.0390355	958.3682852
tequila	675.4238645	866.8346707
flower	846.8308041	455.7959318
crab	1364.71123	631.4706246
raw_beef	1184.600479	1132.981571
kiwi	629.7024004	1040.895016
lobster	1046.551461	712.6490431
okra	1232.944648	573.2597607
sea_algae	1039.792754	884.7587326
mate	872.0712609	862.2315842
yogurt	793.5130686	864.6792111
caraway	1023.524955	332.2355963
laurel	1082.887714	485.5066095
melon	695.9475385	1043.0443
papaya	766.3007977	938.4862834
raspberry	218.2234768	1050.25707
fruit	491.9119115	647.0898464
berry	128.6538911	962.0497802
licorice	444.2146858	432.6456636
cabernet_sauvignon_wine	1436.669229	346.5243091
provolone_cheese	1604.471184	309.2862259
eel	1000.957914	1323.681458
artemisia	1239.478632	1293.726464
truffle	1274.926193	372.5020939
caviar	1366.296647	863.3734693
seed	910.5579925	479.3858523
anise	1020.975379	420.7890742
carob	770.4061432	734.6716744
smoke	1279.41768	279.7596511
nut	846.992478	704.2727031
cashew	838.7013343	912.3543287
citrus_peel	741.8175309	670.591532
sherry	1091.243919	343.1514693
chicory	1062.582627	628.4825871
endive	1132.522441	430.5737093
root	899.4588383	278.141319
cognac	963.2748223	364.6821664
beech	1419.433845	574.5450977
tuna	1308.44925	920.0020118
maple_syrup	1076.815121	400.1402163
beet	1042.855375	251.7660571
quince	959.4317645	543.4701408
pimenta	1450.071023	660.478531
salmon	1106.297131	705.5833994
herring	1103.362558	554.2075998
squash	1335.150248	194.1492817
gin	722.145254	777.6155714
blueberry	370.7861961	900.8416083
jasmine	788.9040727	645.7722056
spearmint	896.0283603	552.5112141
balm	1173.514888	544.5755536
white_bread	1405.683005	30
liver	1252.148907	179.5624655
wheat_bread	1359.936239	540.1255587
bergamot	917.4370069	618.6006588
mace	797.914737	364.0234639
carnation	930.9581144	891.7448078
peach	416.3827961	976.7444645
oatmeal	397.4247607	1063.633762
whiskey	689.7732258	634.0016551
cacao	637.0247523	377.2055705
pear	908.746184	1016.430011
plum	695.9163505	309.3222169
fig	729.1672236	380.1449143
nectarine	494.9638116	569.791598
sour_cherry	814.4755381	263.0763335
guava	548.0913621	1121.777479
chamomile	519.5408455	868.4700217
chayote	1006.076614	495.6635643
rye_bread	1058.243094	176.963499
yam	957.1157467	201.0405004
asparagus	1438.707346	420.976645
geranium	440.7959248	706.8880677
corn_grit	1153.393199	492.2117783
haddock	1301.958433	90.5252426
peanut	564.8659192	615.962568
potato_chip	1309.902485	827.5529276
tomato_juice	1511.770559	799.2523194
kale	1193.22769	351.1444355
ouzo	1265.95651	456.0816334
leaf	961.2952275	427.8175814
peppermint_oil	491.5645067	440.3593312
violet	623.3991625	274.6200074
litchi	999.4595003	1044.359722
concord_grape	539.7170448	788.6953998
elderberry	579.1775257	857.1922085
beer	972.1469208	707.4778733
cod	1200.861699	446.162219
hazelnut	785.233465	482.7052492
black_tea	659.7299511	440.1666927
malt	892.9121969	361.1916424
hop	960.5638636	309.9723451
tea	656.4995457	727.0884026
green_tea	633.0047817	920.9838478
catfish	1227.999408	703.0164895
prawn	1003.111668	812.8538719
tangerine	812.8409844	565.6244127
